institution_id,institution_standardized,year,paper1_key_match_verified,paper1_commit,paper2_base_commit,pci,pci_median,tone_index,clarity_index,legal_load_index,Source_Year,Is_Carried_Forward,n_sentences,n_words,new_patent_apps,total_patent_apps,patents_issued,disclosures,licenses,startups,license_income,research_exp,licensing_ftes,royalty_share,tlo_age,private,carnegie_r1,med_school,land_grant,ln_new_patent_apps,ln_total_patent_apps,ln_patents_issued,ln_disclosures,ln_licenses,ln_startups,ln_license_income,conv_rate,pci_l1,pci_l2,pci_l3,pci_l4,pci_l5,ln_research_exp_l1,ln_licensing_ftes_l1,royalty_share_l1
71465,Emory University,1994,True,25a9472b34334825b6d6c6a334f5b88eb00695b5,88cf4a1c02540b136adb8beaa35e212625ac755e,0.5342022590277778,0.4993124705,-0.9042398270718816,-0.02975915417866,0.6711089978127325,1990.0,1.0,36.0,1162.0,10,22.0,7.0,35,6.0,2.0,1500000,118.3,1.0,40.0,9,1,1,1,0,2.3978952727983707,3.1354942159291497,2.0794415416798357,3.58351893845611,1.9459101490553132,1.0986122886681096,14.220976332738882,-1.1856236656577392,0.5342022590277778,,,,,4.740574822994295,0.6931471805599453,40.0
71465,Emory University,1995,True,25a9472b34334825b6d6c6a334f5b88eb00695b5,88cf4a1c02540b136adb8beaa35e212625ac755e,0.5342022590277778,0.4993124705,-0.9042398270718816,-0.02975915417866,0.6711089978127325,1990.0,1.0,36.0,1162.0,25,39.0,3.0,49,3.0,1.0,3100000,136.8,1.0,40.0,10,1,1,1,0,3.258096538021482,3.6888794541139363,1.3862943611198906,3.912023005428146,1.3862943611198906,0.6931471805599453,14.946912992035967,-0.6539264674066638,0.5342022590277778,0.5342022590277778,,,,4.78164132910387,0.6931471805599453,40.0
71465,Emory University,1996,True,25a9472b34334825b6d6c6a334f5b88eb00695b5,88cf4a1c02540b136adb8beaa35e212625ac755e,0.5342022590277778,0.4993124705,-0.9042398270718816,-0.02975915417866,0.6711089978127325,1990.0,1.0,36.0,1162.0,24,34.0,11.0,63,11.0,0.0,2580000,146.0,2.0,40.0,11,1,1,1,0,3.2188758248682006,3.5553480614894135,2.4849066497880004,4.1588830833596715,2.4849066497880004,0.0,14.763300344494624,-0.9400072584914709,0.5342022590277778,0.5342022590277778,0.5342022590277778,,,4.925803358579558,0.6931471805599453,40.0
71465,Emory University,1997,True,25a9472b34334825b6d6c6a334f5b88eb00695b5,88cf4a1c02540b136adb8beaa35e212625ac755e,0.5342022590277778,0.4993124705,-0.9042398270718816,-0.02975915417866,0.6711089978127325,1990.0,1.0,36.0,1162.0,24,37.0,9.0,77,18.0,3.0,2800000,156.99,3.0,40.0,12,1,1,1,0,3.2188758248682006,3.6375861597263857,2.302585092994046,4.356708826689592,2.9444389791664403,1.3862943611198906,14.845130332288226,-1.1378330018213911,0.5342022590277778,0.5342022590277778,0.5342022590277778,0.5342022590277778,,4.990432586778736,1.0986122886681096,40.0
71465,Emory University,1998,True,25a9472b34334825b6d6c6a334f5b88eb00695b5,88cf4a1c02540b136adb8beaa35e212625ac755e,0.5342022590277778,0.4993124705,-0.9042398270718816,-0.02975915417866,0.6711089978127325,1990.0,1.0,36.0,1162.0,50,50.0,26.0,57,15.0,5.0,5410179,164.9,3.0,40.0,13,1,1,1,0,3.9318256327243257,3.9318256327243257,3.295836866004329,4.060443010546419,2.772588722239781,1.791759469228055,15.503792921988211,-0.12861737782209337,0.5342022590277778,0.5342022590277778,0.5342022590277778,0.5342022590277778,0.5342022590277778,5.062531739884758,1.3862943611198906,40.0
71465,Emory University,1999,True,25a9472b34334825b6d6c6a334f5b88eb00695b5,88cf4a1c02540b136adb8beaa35e212625ac755e,0.5342022590277778,0.4993124705,-0.9042398270718816,-0.02975915417866,0.6711089978127325,1990.0,1.0,36.0,1162.0,43,50.0,44.0,89,13.0,4.0,16166848,205.6,3.0,40.0,14,1,1,1,0,3.784189633918261,3.9318256327243257,3.8066624897703196,4.499809670330265,2.639057329615259,1.6094379124341003,16.598473345526518,-0.715620036412004,0.5342022590277778,0.5342022590277778,0.5342022590277778,0.5342022590277778,0.5342022590277778,5.111385197196399,1.3862943611198906,40.0
71465,Emory University,2000,True,25a9472b34334825b6d6c6a334f5b88eb00695b5,88cf4a1c02540b136adb8beaa35e212625ac755e,0.5342022590277778,0.4993124705,-0.9042398270718816,-0.02975915417866,0.6711089978127325,1990.0,1.0,36.0,1162.0,37,72.0,28.0,82,16.0,0.0,12613619,217.4,4.0,40.0,15,1,1,1,0,3.6375861597263857,4.290459441148391,3.367295829986474,4.418840607796598,2.833213344056216,0.0,16.35028774049431,-0.7812544480702126,0.5342022590277778,0.5342022590277778,0.5342022590277778,0.5342022590277778,0.5342022590277778,5.330784556685538,1.3862943611198906,40.0
71465,Emory University,2001,True,25a9472b34334825b6d6c6a334f5b88eb00695b5,88cf4a1c02540b136adb8beaa35e212625ac755e,0.5342022590277778,0.4993124705,-0.9042398270718816,-0.02975915417866,0.6711089978127325,1990.0,1.0,36.0,1162.0,46,90.0,25.0,100,17.0,3.0,4283475,247.998,4.0,40.0,16,1,1,1,0,3.8501476017100584,4.51085950651685,3.258096538021482,4.61512051684126,2.8903717578961645,1.3862943611198906,15.27027538747571,-0.7649729151312012,0.5342022590277778,0.5342022590277778,0.5342022590277778,0.5342022590277778,0.5342022590277778,5.38632824387075,1.6094379124341003,40.0
71465,Emory University,2002,True,25a9472b34334825b6d6c6a334f5b88eb00695b5,88cf4a1c02540b136adb8beaa35e212625ac755e,0.4476473769291907,0.498275625,-0.1307045351956899,0.3360440086921392,-0.3693377366462237,2002.0,0.0,173.0,5450.0,52,88.0,25.0,93,28.0,4.0,30868379,250.719041,4.0,46.14,17,1,1,1,0,3.970291913552122,4.48863636973214,3.258096538021482,4.543294782270004,3.367295829986474,1.6094379124341003,17.245242916967207,-0.5730028687178819,0.5342022590277778,0.5342022590277778,0.5342022590277778,0.5342022590277778,0.5342022590277778,5.517444864303936,1.6094379124341003,40.0
71465,Emory University,2003,True,25a9472b34334825b6d6c6a334f5b88eb00695b5,88cf4a1c02540b136adb8beaa35e212625ac755e,0.4476473769291907,0.498275625,-0.1307045351956899,0.3360440086921392,-0.3693377366462237,2002.0,1.0,173.0,5450.0,71,113.0,32.0,93,16.0,0.0,23449754,299.333675,4.0,46.14,18,1,1,1,0,4.276666119016055,4.736198448394496,3.4965075614664802,4.543294782270004,2.833213344056216,0.0,16.97037060504079,-0.2666286632539485,0.4476473769291907,0.5342022590277778,0.5342022590277778,0.5342022590277778,0.5342022590277778,5.528313548862822,1.6094379124341003,46.14
71465,Emory University,2004,True,25a9472b34334825b6d6c6a334f5b88eb00695b5,88cf4a1c02540b136adb8beaa35e212625ac755e,0.4476473769291907,0.498275625,-0.1307045351956899,0.3360440086921392,-0.3693377366462237,2002.0,1.0,173.0,5450.0,54,94.0,22.0,93,27.0,2.0,22682994,325.805761,5.0,46.14,19,1,1,1,0,4.007333185232471,4.553876891600541,3.1354942159291497,4.543294782270004,3.332204510175204,1.0986122886681096,16.937126082779095,-0.5359615970375327,0.4476473769291907,0.4476473769291907,0.5342022590277778,0.5342022590277778,0.5342022590277778,5.704894106564442,1.6094379124341003,46.14
71465,Emory University,2005,True,25a9472b34334825b6d6c6a334f5b88eb00695b5,88cf4a1c02540b136adb8beaa35e212625ac755e,0.4476473769291907,0.498275625,-0.1307045351956899,0.3360440086921392,-0.3693377366462237,2002.0,1.0,173.0,5450.0,54,104.0,17.0,114,30.0,4.0,585656765,345.698465,7.0,46.14,20,1,1,1,0,4.007333185232471,4.653960350157523,2.8903717578961645,4.74493212836325,3.4339872044851463,1.6094379124341003,20.188244452388748,-0.737598943130779,0.4476473769291907,0.4476473769291907,0.4476473769291907,0.5342022590277778,0.5342022590277778,5.789365991349439,1.791759469228055,46.14
71465,Emory University,2006,True,25a9472b34334825b6d6c6a334f5b88eb00695b5,88cf4a1c02540b136adb8beaa35e212625ac755e,0.4476473769291907,0.498275625,-0.1307045351956899,0.3360440086921392,-0.3693377366462237,2002.0,1.0,173.0,5450.0,43,104.0,19.0,130,22.0,3.0,17790432,366.020127,8.0,46.14,21,1,1,1,0,3.784189633918261,4.653960350157523,2.995732273553991,4.875197323201151,3.1354942159291497,1.3862943611198906,16.694171398862398,-1.0910076892828902,0.4476473769291907,0.4476473769291907,0.4476473769291907,0.4476473769291907,0.5342022590277778,5.848455425222278,2.0794415416798357,46.14
71465,Emory University,2007,True,25a9472b34334825b6d6c6a334f5b88eb00695b5,88cf4a1c02540b136adb8beaa35e212625ac755e,0.4476473769291907,0.498275625,-0.1307045351956899,0.3360440086921392,-0.3693377366462237,2002.0,1.0,173.0,5450.0,67,129.0,19.0,151,40.0,6.0,17681766,365.017326,8.0,46.14,22,1,1,1,0,4.219507705176107,4.867534450455582,2.995732273553991,5.0238805208462765,3.713572066704308,1.9459101490553132,16.688044553618674,-0.8043728156701695,0.4476473769291907,0.4476473769291907,0.4476473769291907,0.4476473769291907,0.4476473769291907,5.905416688512657,2.1972245773362196,46.14
71465,Emory University,2008,True,25a9472b34334825b6d6c6a334f5b88eb00695b5,88cf4a1c02540b136adb8beaa35e212625ac755e,0.4476473769291907,0.498275625,-0.1307045351956899,0.3360440086921392,-0.3693377366462237,2002.0,1.0,173.0,5450.0,70,145.0,3.0,167,24.0,3.0,19096296,390.965216,8.0,46.14,23,1,1,1,0,4.2626798770413155,4.983606621708336,1.3862943611198906,5.123963979403259,3.2188758248682006,1.3862943611198906,16.76500499987525,-0.8612841023619433,0.4476473769291907,0.4476473769291907,0.4476473769291907,0.4476473769291907,0.4476473769291907,5.902680671078735,2.1972245773362196,46.14
71465,Emory University,2009,True,25a9472b34334825b6d6c6a334f5b88eb00695b5,88cf4a1c02540b136adb8beaa35e212625ac755e,0.4476473769291907,0.498275625,-0.1307045351956899,0.3360440086921392,-0.3693377366462237,2002.0,1.0,173.0,5450.0,53,122.0,18.0,184,36.0,1.0,15034198,416.476261,8.0,46.14,24,1,1,1,0,3.9889840465642745,4.812184355372417,2.9444389791664403,5.220355825078325,3.6109179126442243,0.6931471805599453,16.52583809729551,-1.2313717785140508,0.4476473769291907,0.4476473769291907,0.4476473769291907,0.4476473769291907,0.4476473769291907,5.97117310115943,2.1972245773362196,46.14
71465,Emory University,2010,True,25a9472b34334825b6d6c6a334f5b88eb00695b5,88cf4a1c02540b136adb8beaa35e212625ac755e,0.4476473769291907,0.498275625,-0.1307045351956899,0.3360440086921392,-0.3693377366462237,2002.0,1.0,173.0,5450.0,58,105.0,17.0,212,36.0,4.0,14383542,450.204168,7.0,46.14,25,1,1,1,0,4.07753744390572,4.663439094112067,2.8903717578961645,5.3612921657094255,3.6109179126442243,1.6094379124341003,16.481595263776136,-1.2837547218037058,0.4476473769291907,0.4476473769291907,0.4476473769291907,0.4476473769291907,0.4476473769291907,6.034227682794087,2.1972245773362196,46.14
71465,Emory University,2011,True,25a9472b34334825b6d6c6a334f5b88eb00695b5,88cf4a1c02540b136adb8beaa35e212625ac755e,0.4528001171875,0.4984152755,-0.1744579898855031,0.1286338202009687,-0.1252462766125117,2011.0,0.0,128.0,3845.0,133,148.0,16.0,237,48.0,6.0,15899109,496.433864,8.0,46.14,26,1,1,1,0,4.897839799950911,5.003946305945459,2.833213344056216,5.472270673671475,3.8918202981106265,1.9459101490553132,16.58177369078104,-0.5744308737205639,0.4476473769291907,0.4476473769291907,0.4476473769291907,0.4476473769291907,0.4476473769291907,6.111919937729835,2.0794415416798357,46.14
71465,Emory University,2012,True,25a9472b34334825b6d6c6a334f5b88eb00695b5,88cf4a1c02540b136adb8beaa35e212625ac755e,0.4528001171875,0.4984152755,-0.1744579898855031,0.1286338202009687,-0.1252462766125117,2011.0,1.0,128.0,3845.0,72,172.0,19.0,244,44.0,6.0,25425749,490.439552,8.0,46.14,27,1,1,1,0,4.290459441148391,5.153291594497779,2.995732273553991,5.501258210544727,3.8066624897703196,1.9459101490553132,17.0512729979889,-1.2107987693963365,0.4528001171875,0.4476473769291907,0.4476473769291907,0.4476473769291907,0.4476473769291907,6.209462611078366,2.1972245773362196,46.14
71465,Emory University,2013,True,25a9472b34334825b6d6c6a334f5b88eb00695b5,88cf4a1c02540b136adb8beaa35e212625ac755e,0.4528001171875,0.4984152755,-0.1744579898855031,0.1286338202009687,-0.1252462766125117,2011.0,1.0,128.0,3845.0,107,223.0,18.0,213,51.0,3.0,4124413,493.567915,8.0,46.14,28,1,1,1,0,4.68213122712422,5.4116460518550396,2.9444389791664403,5.365976015021851,3.9512437185814275,1.3862943611198906,15.232434507053295,-0.6838447878976313,0.4528001171875,0.4528001171875,0.4476473769291907,0.4476473769291907,0.4476473769291907,6.19733894524855,2.1972245773362196,46.14
71465,Emory University,2014,True,25a9472b34334825b6d6c6a334f5b88eb00695b5,88cf4a1c02540b136adb8beaa35e212625ac755e,0.4528001171875,0.4984152755,-0.1744579898855031,0.1286338202009687,-0.1252462766125117,2011.0,1.0,128.0,3845.0,71,196.0,35.0,225,40.0,3.0,14085741,462.142975,8.0,46.14,29,1,1,1,0,4.276666119016055,5.2832037287379885,3.58351893845611,5.420534999272286,3.713572066704308,1.3862943611198906,16.460673638061255,-1.143868880256231,0.4528001171875,0.4528001171875,0.4528001171875,0.4476473769291907,0.4476473769291907,6.20368448238062,2.1972245773362196,46.14
71465,Emory University,2015,True,25a9472b34334825b6d6c6a334f5b88eb00695b5,88cf4a1c02540b136adb8beaa35e212625ac755e,0.4573827163496093,0.498306182,-0.256124967148769,0.0721797968476282,-0.1380628475651021,2015.0,0.0,128.0,3956.0,83,176.0,37.0,233,41.0,5.0,7948859,478.333305,,46.14,30,1,1,1,0,4.430816798843313,5.176149732573829,3.6375861597263857,5.455321115357702,3.7376696182833684,1.791759469228055,15.888539080121877,-1.0245043165143883,0.4528001171875,0.4528001171875,0.4528001171875,0.4528001171875,0.4476473769291907,6.138035807712823,2.1972245773362196,46.14
71465,Emory University,2019,True,25a9472b34334825b6d6c6a334f5b88eb00695b5,88cf4a1c02540b136adb8beaa35e212625ac755e,0.4573827163496093,0.498306182,-0.256124967148769,0.0721797968476282,-0.1380628475651021,2015.0,1.0,128.0,3956.0,109,226.0,45.0,263,60.0,7.0,11224122,640.069809,9.0,46.14,34,1,1,1,0,4.700480365792417,5.424950017481403,3.828641396489095,5.575949103146316,4.110873864173311,2.0794415416798357,16.233575859364404,-0.8754687373538994,,,,0.4573827163496093,0.4528001171875,,,
71465,Emory University,2020,True,25a9472b34334825b6d6c6a334f5b88eb00695b5,88cf4a1c02540b136adb8beaa35e212625ac755e,0.4573827163496093,0.498306182,-0.256124967148769,0.0721797968476282,-0.1380628475651021,2015.0,1.0,128.0,3956.0,106,223.0,54.0,263,48.0,7.0,13919427,660.682468,9.0,46.14,35,1,1,1,0,4.672828834461906,5.4116460518550396,4.007333185232471,5.575949103146316,3.8918202981106265,2.0794415416798357,16.448796120072227,-0.9031202686844102,0.4573827163496093,,,,0.4573827163496093,6.463138357387055,2.302585092994046,46.14
71465,Emory University,2021,True,25a9472b34334825b6d6c6a334f5b88eb00695b5,88cf4a1c02540b136adb8beaa35e212625ac755e,0.4573827163496093,0.498306182,-0.256124967148769,0.0721797968476282,-0.1380628475651021,2015.0,1.0,128.0,3956.0,96,212.0,43.0,213,33.0,9.0,18132394,724.508234,9.0,46.14,36,1,1,1,0,4.574710978503383,5.3612921657094255,3.784189633918261,5.365976015021851,3.5263605246161616,2.302585092994046,16.713210675495645,-0.7912650365184684,0.4573827163496093,0.4573827163496093,,,,6.494785785276345,2.302585092994046,46.14
