Institution_Year_Key,Institution,Year,Source_Year,Is_Carried_Forward,STATE,Private,Carnegie R1,MEDSCHOOL,Urbanicity (cat),Land-Grant Institution,Stem program,Type,Med,LG,n_sentences,n_words,Mean_Tone_Score,Median_Tone_Score,supportive_share,neutral_share,restrictive_share,supportive_per_1000w,restrictive_per_1000w,sanction_per_1000w,second_person_per_1000w,inclusive_we_per_1000w,obligation_modal_share,mean_sentence_length,long_sentence_share,procedural_share,legalese_per_1000w,iptech_per_1000w,madey2002_per_1000w,roche2011_per_1000w,Tone_Index,Clarity_Index,Legal_Load_Index
Rutgers the State University of NJ || 2022,Rutgers the State University of NJ,2022,2021.0,1,NJ,0.0,1.0,1.0,Semi-Urban,1.0,1.0,Public R1,Y,Y,103.0,3432.0,0.41884418607766993,0.477838924,0.23300970873786409,0.3786407766990291,0.3883495145631068,5.244755244755245,11.946386946386946,0.0,0.2913752913752914,0.0,0.7027027027027027,33.320388349514566,0.4563106796116505,0.1262135922330097,0.2913752913752914,35.547785547785544,0.0,3.205128205128205,0.22996062158792774,0.0444622628587081,-0.18549169794945444
Rutgers the State University of NJ || 2023,Rutgers the State University of NJ,2023,2021.0,1,NJ,0.0,1.0,1.0,Semi-Urban,1.0,1.0,Public R1,Y,Y,103.0,3432.0,0.41884418607766993,0.477838924,0.23300970873786409,0.3786407766990291,0.3883495145631068,5.244755244755245,11.946386946386946,0.0,0.2913752913752914,0.0,0.7027027027027027,33.320388349514566,0.4563106796116505,0.1262135922330097,0.2913752913752914,35.547785547785544,0.0,3.205128205128205,0.22996062158792774,0.0444622628587081,-0.18549169794945444
Rutgers the State University of NJ || 2024,Rutgers the State University of NJ,2024,2021.0,1,NJ,0.0,1.0,1.0,Semi-Urban,1.0,1.0,Public R1,Y,Y,103.0,3432.0,0.41884418607766993,0.477838924,0.23300970873786409,0.3786407766990291,0.3883495145631068,5.244755244755245,11.946386946386946,0.0,0.2913752913752914,0.0,0.7027027027027027,33.320388349514566,0.4563106796116505,0.1262135922330097,0.2913752913752914,35.547785547785544,0.0,3.205128205128205,0.22996062158792774,0.0444622628587081,-0.18549169794945444
Rutgers the State University of NJ || 2025,Rutgers the State University of NJ,2025,2021.0,1,NJ,0.0,1.0,1.0,Semi-Urban,1.0,1.0,Public R1,Y,Y,103.0,3432.0,0.41884418607766993,0.477838924,0.23300970873786409,0.3786407766990291,0.3883495145631068,5.244755244755245,11.946386946386946,0.0,0.2913752913752914,0.0,0.7027027027027027,33.320388349514566,0.4563106796116505,0.1262135922330097,0.2913752913752914,35.547785547785544,0.0,3.205128205128205,0.22996062158792774,0.0444622628587081,-0.18549169794945444
SUNY || 1988,SUNY,1988,1988.0,0,NY,0.0,0.0,1.0,,0.0,1.0,Public R2,Y,N,47.0,1805.0,0.4663337900372341,0.497565517,0.2553191489361702,0.40425531914893614,0.3404255319148936,4.43213296398892,22.1606648199446,0.0,0.0,0.0,0.7818181818181819,38.40425531914894,0.6170212765957447,0.2127659574468085,3.3240997229916895,43.767313019390585,0.0,1.6620498614958448,-0.2650404369671178,-0.1541304894926007,1.253991221691425
SUNY || 1989,SUNY,1989,1988.0,1,NY,0.0,0.0,1.0,,0.0,1.0,Public R2,Y,N,47.0,1805.0,0.4663337900372341,0.497565517,0.2553191489361702,0.40425531914893614,0.3404255319148936,4.43213296398892,22.1606648199446,0.0,0.0,0.0,0.7818181818181819,38.40425531914894,0.6170212765957447,0.2127659574468085,3.3240997229916895,43.767313019390585,0.0,1.6620498614958448,-0.2650404369671178,-0.1541304894926007,1.253991221691425
SUNY || 1990,SUNY,1990,1988.0,1,NY,0.0,0.0,1.0,,0.0,1.0,Public R2,Y,N,47.0,1805.0,0.4663337900372341,0.497565517,0.2553191489361702,0.40425531914893614,0.3404255319148936,4.43213296398892,22.1606648199446,0.0,0.0,0.0,0.7818181818181819,38.40425531914894,0.6170212765957447,0.2127659574468085,3.3240997229916895,43.767313019390585,0.0,1.6620498614958448,-0.2650404369671178,-0.1541304894926007,1.253991221691425
SUNY || 1991,SUNY,1991,1988.0,1,NY,0.0,0.0,1.0,,0.0,1.0,Public R2,Y,N,47.0,1805.0,0.4663337900372341,0.497565517,0.2553191489361702,0.40425531914893614,0.3404255319148936,4.43213296398892,22.1606648199446,0.0,0.0,0.0,0.7818181818181819,38.40425531914894,0.6170212765957447,0.2127659574468085,3.3240997229916895,43.767313019390585,0.0,1.6620498614958448,-0.2650404369671178,-0.1541304894926007,1.253991221691425
SUNY || 1992,SUNY,1992,1988.0,1,NY,0.0,0.0,1.0,,0.0,1.0,Public R2,Y,N,47.0,1805.0,0.4663337900372341,0.497565517,0.2553191489361702,0.40425531914893614,0.3404255319148936,4.43213296398892,22.1606648199446,0.0,0.0,0.0,0.7818181818181819,38.40425531914894,0.6170212765957447,0.2127659574468085,3.3240997229916895,43.767313019390585,0.0,1.6620498614958448,-0.2650404369671178,-0.1541304894926007,1.253991221691425
SUNY || 1993,SUNY,1993,1988.0,1,NY,0.0,0.0,1.0,,0.0,1.0,Public R2,Y,N,47.0,1805.0,0.4663337900372341,0.497565517,0.2553191489361702,0.40425531914893614,0.3404255319148936,4.43213296398892,22.1606648199446,0.0,0.0,0.0,0.7818181818181819,38.40425531914894,0.6170212765957447,0.2127659574468085,3.3240997229916895,43.767313019390585,0.0,1.6620498614958448,-0.2650404369671178,-0.1541304894926007,1.253991221691425
SUNY || 1994,SUNY,1994,1988.0,1,NY,0.0,0.0,1.0,,0.0,1.0,Public R2,Y,N,47.0,1805.0,0.4663337900372341,0.497565517,0.2553191489361702,0.40425531914893614,0.3404255319148936,4.43213296398892,22.1606648199446,0.0,0.0,0.0,0.7818181818181819,38.40425531914894,0.6170212765957447,0.2127659574468085,3.3240997229916895,43.767313019390585,0.0,1.6620498614958448,-0.2650404369671178,-0.1541304894926007,1.253991221691425
SUNY || 1995,SUNY,1995,1988.0,1,NY,0.0,0.0,1.0,,0.0,1.0,Public R2,Y,N,47.0,1805.0,0.4663337900372341,0.497565517,0.2553191489361702,0.40425531914893614,0.3404255319148936,4.43213296398892,22.1606648199446,0.0,0.0,0.0,0.7818181818181819,38.40425531914894,0.6170212765957447,0.2127659574468085,3.3240997229916895,43.767313019390585,0.0,1.6620498614958448,-0.2650404369671178,-0.1541304894926007,1.253991221691425
SUNY || 1996,SUNY,1996,1988.0,1,NY,0.0,0.0,1.0,,0.0,1.0,Public R2,Y,N,47.0,1805.0,0.4663337900372341,0.497565517,0.2553191489361702,0.40425531914893614,0.3404255319148936,4.43213296398892,22.1606648199446,0.0,0.0,0.0,0.7818181818181819,38.40425531914894,0.6170212765957447,0.2127659574468085,3.3240997229916895,43.767313019390585,0.0,1.6620498614958448,-0.2650404369671178,-0.1541304894926007,1.253991221691425
SUNY || 1997,SUNY,1997,1988.0,1,NY,0.0,0.0,1.0,,0.0,1.0,Public R2,Y,N,47.0,1805.0,0.4663337900372341,0.497565517,0.2553191489361702,0.40425531914893614,0.3404255319148936,4.43213296398892,22.1606648199446,0.0,0.0,0.0,0.7818181818181819,38.40425531914894,0.6170212765957447,0.2127659574468085,3.3240997229916895,43.767313019390585,0.0,1.6620498614958448,-0.2650404369671178,-0.1541304894926007,1.253991221691425
SUNY || 1998,SUNY,1998,1988.0,1,NY,0.0,0.0,1.0,,0.0,1.0,Public R2,Y,N,47.0,1805.0,0.4663337900372341,0.497565517,0.2553191489361702,0.40425531914893614,0.3404255319148936,4.43213296398892,22.1606648199446,0.0,0.0,0.0,0.7818181818181819,38.40425531914894,0.6170212765957447,0.2127659574468085,3.3240997229916895,43.767313019390585,0.0,1.6620498614958448,-0.2650404369671178,-0.1541304894926007,1.253991221691425
SUNY || 1999,SUNY,1999,1988.0,1,NY,0.0,0.0,1.0,,0.0,1.0,Public R2,Y,N,47.0,1805.0,0.4663337900372341,0.497565517,0.2553191489361702,0.40425531914893614,0.3404255319148936,4.43213296398892,22.1606648199446,0.0,0.0,0.0,0.7818181818181819,38.40425531914894,0.6170212765957447,0.2127659574468085,3.3240997229916895,43.767313019390585,0.0,1.6620498614958448,-0.2650404369671178,-0.1541304894926007,1.253991221691425
SUNY || 2000,SUNY,2000,1988.0,1,NY,0.0,0.0,1.0,,0.0,1.0,Public R2,Y,N,47.0,1805.0,0.4663337900372341,0.497565517,0.2553191489361702,0.40425531914893614,0.3404255319148936,4.43213296398892,22.1606648199446,0.0,0.0,0.0,0.7818181818181819,38.40425531914894,0.6170212765957447,0.2127659574468085,3.3240997229916895,43.767313019390585,0.0,1.6620498614958448,-0.2650404369671178,-0.1541304894926007,1.253991221691425
SUNY || 2001,SUNY,2001,1988.0,1,NY,0.0,0.0,1.0,,0.0,1.0,Public R2,Y,N,47.0,1805.0,0.4663337900372341,0.497565517,0.2553191489361702,0.40425531914893614,0.3404255319148936,4.43213296398892,22.1606648199446,0.0,0.0,0.0,0.7818181818181819,38.40425531914894,0.6170212765957447,0.2127659574468085,3.3240997229916895,43.767313019390585,0.0,1.6620498614958448,-0.2650404369671178,-0.1541304894926007,1.253991221691425
SUNY || 2002,SUNY,2002,1988.0,1,NY,0.0,0.0,1.0,,0.0,1.0,Public R2,Y,N,47.0,1805.0,0.4663337900372341,0.497565517,0.2553191489361702,0.40425531914893614,0.3404255319148936,4.43213296398892,22.1606648199446,0.0,0.0,0.0,0.7818181818181819,38.40425531914894,0.6170212765957447,0.2127659574468085,3.3240997229916895,43.767313019390585,0.0,1.6620498614958448,-0.2650404369671178,-0.1541304894926007,1.253991221691425
SUNY || 2003,SUNY,2003,1988.0,1,NY,0.0,0.0,1.0,,0.0,1.0,Public R2,Y,N,47.0,1805.0,0.4663337900372341,0.497565517,0.2553191489361702,0.40425531914893614,0.3404255319148936,4.43213296398892,22.1606648199446,0.0,0.0,0.0,0.7818181818181819,38.40425531914894,0.6170212765957447,0.2127659574468085,3.3240997229916895,43.767313019390585,0.0,1.6620498614958448,-0.2650404369671178,-0.1541304894926007,1.253991221691425
SUNY || 2004,SUNY,2004,1988.0,1,NY,0.0,0.0,1.0,,0.0,1.0,Public R2,Y,N,47.0,1805.0,0.4663337900372341,0.497565517,0.2553191489361702,0.40425531914893614,0.3404255319148936,4.43213296398892,22.1606648199446,0.0,0.0,0.0,0.7818181818181819,38.40425531914894,0.6170212765957447,0.2127659574468085,3.3240997229916895,43.767313019390585,0.0,1.6620498614958448,-0.2650404369671178,-0.1541304894926007,1.253991221691425
SUNY || 2005,SUNY,2005,1988.0,1,NY,0.0,0.0,1.0,,0.0,1.0,Public R2,Y,N,47.0,1805.0,0.4663337900372341,0.497565517,0.2553191489361702,0.40425531914893614,0.3404255319148936,4.43213296398892,22.1606648199446,0.0,0.0,0.0,0.7818181818181819,38.40425531914894,0.6170212765957447,0.2127659574468085,3.3240997229916895,43.767313019390585,0.0,1.6620498614958448,-0.2650404369671178,-0.1541304894926007,1.253991221691425
SUNY || 2006,SUNY,2006,1988.0,1,NY,0.0,0.0,1.0,,0.0,1.0,Public R2,Y,N,47.0,1805.0,0.4663337900372341,0.497565517,0.2553191489361702,0.40425531914893614,0.3404255319148936,4.43213296398892,22.1606648199446,0.0,0.0,0.0,0.7818181818181819,38.40425531914894,0.6170212765957447,0.2127659574468085,3.3240997229916895,43.767313019390585,0.0,1.6620498614958448,-0.2650404369671178,-0.1541304894926007,1.253991221691425
SUNY || 2007,SUNY,2007,1988.0,1,NY,0.0,0.0,1.0,,0.0,1.0,Public R2,Y,N,47.0,1805.0,0.4663337900372341,0.497565517,0.2553191489361702,0.40425531914893614,0.3404255319148936,4.43213296398892,22.1606648199446,0.0,0.0,0.0,0.7818181818181819,38.40425531914894,0.6170212765957447,0.2127659574468085,3.3240997229916895,43.767313019390585,0.0,1.6620498614958448,-0.2650404369671178,-0.1541304894926007,1.253991221691425
SUNY || 2008,SUNY,2008,1988.0,1,NY,0.0,0.0,1.0,,0.0,1.0,Public R2,Y,N,47.0,1805.0,0.4663337900372341,0.497565517,0.2553191489361702,0.40425531914893614,0.3404255319148936,4.43213296398892,22.1606648199446,0.0,0.0,0.0,0.7818181818181819,38.40425531914894,0.6170212765957447,0.2127659574468085,3.3240997229916895,43.767313019390585,0.0,1.6620498614958448,-0.2650404369671178,-0.1541304894926007,1.253991221691425
SUNY || 2009,SUNY,2009,1988.0,1,NY,0.0,0.0,1.0,,0.0,1.0,Public R2,Y,N,47.0,1805.0,0.4663337900372341,0.497565517,0.2553191489361702,0.40425531914893614,0.3404255319148936,4.43213296398892,22.1606648199446,0.0,0.0,0.0,0.7818181818181819,38.40425531914894,0.6170212765957447,0.2127659574468085,3.3240997229916895,43.767313019390585,0.0,1.6620498614958448,-0.2650404369671178,-0.1541304894926007,1.253991221691425
